User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
172503166,2022-05-12 07:41:27,Spot,Liquid Swap remove,AXS,0.06786336,""
172503166,2022-05-12 07:41:27,Spot,Liquid Swap remove,BTC,0.00005224,""
172503166,2022-05-12 07:42:22,Spot,Liquid Swap remove,USDT,0.41028600,""
172503166,2022-05-12 07:42:22,Spot,Liquid Swap remove,AAVE,0.00574218,""
172503166,2022-05-12 08:07:29,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-12 08:07:29,Spot,Liquid Swap rewards,BSW,0.00037523,""
172503166,2022-05-12 08:07:59,Savings,Savings purchase,BNB,-0.00888530,""
172503166,2022-05-12 08:07:59,Savings,Savings purchase,LDBNB,0.00888530,""
172503166,2022-05-12 08:08:28,Savings,Savings purchase,LDAXS,0.06927244,""
172503166,2022-05-12 08:08:28,Savings,Savings purchase,AXS,-0.06927244,""
172503166,2022-05-12 08:11:47,Spot,Liquid Swap rewards,BSW,0.00007176,""
172503166,2022-05-12 08:11:47,Spot,Liquid Swap rewards,USDT,0.00004327,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,APE,0.00003696,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,USDT,0.00006575,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,SOL,0.00000137,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,USDT,0.00023305,""
172503166,2022-05-12 08:26:40,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 09:45:43,USDT-Futures,Fee,BNB,-0.00002644,""
172503166,2022-05-12 09:48:23,USDT-Futures,Realize profit and loss,USDT,0.08448000,""
172503166,2022-05-12 09:48:23,USDT-Futures,Fee,BNB,-0.00002656,""
172503166,2022-05-12 09:48:38,USDT-Futures,Fee,BNB,-0.00002987,""
172503166,2022-05-12 09:50:06,USDT-Futures,Realize profit and loss,USDT,0.15795000,""
172503166,2022-05-12 09:50:06,USDT-Futures,Fee,BNB,-0.00002972,""
172503166,2022-05-12 09:51:21,USDT-Futures,Fee,BNB,-0.00000479,""
172503166,2022-05-12 09:51:21,USDT-Futures,Fee,BNB,-0.00000975,""
172503166,2022-05-12 09:51:21,USDT-Futures,Fee,BNB,-0.00001365,""
172503166,2022-05-12 09:52:09,USDT-Futures,Fee,BNB,-0.00002817,""
172503166,2022-05-12 09:52:43,USDT-Futures,Fee,BNB,-0.00002673,""
172503166,2022-05-12 09:59:32,USDT-Futures,Insurance fund compensation,USDT,-0.09263940,穿仓保证金补偿
172503166,2022-05-12 09:59:32,USDT-Futures,Realize profit and loss,USDT,-0.34524000,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,SOL,0.00000520,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,APE,0.00018015,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,USDT,0.00012221,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BSW,0.00328900,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,CAKE,0.00008936,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,USDT,0.00122790,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BNB,1.9E-7,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BNB,7E-8,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BSW,0.00023993,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,USDT,0.00025642,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,USDT,0.00036237,""
172503166,2022-05-12 17:09:24,Spot,Liquid Swap rewards,BNB,1.5E-7,""
172503166,2022-05-12 17:11:21,USDT-Futures,Asset Conversion Transfer,USDT,3.97690885,""
172503166,2022-05-12 17:11:21,USDT-Futures,Asset Conversion Transfer,BUSD,-3.96640000,""
172503166,2022-05-12 17:14:26,Spot,Liquid Swap rewards,USDT,0.00023632,""
172503166,2022-05-12 17:14:26,Spot,Liquid Swap rewards,SOL,3.7E-7,""
172503166,2022-05-12 17:14:26,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 17:14:26,Spot,Liquid Swap rewards,USDT,0.00002298,""
172503166,2022-05-12 17:14:26,Spot,Liquid Swap rewards,APE,0.00002857,""
172503166,2022-05-12 17:16:38,Spot,Liquid Swap rewards,BNB,3E-8,""
172503166,2022-05-12 17:21:56,USDT-Futures,Fee,BNB,-0.00007614,""
172503166,2022-05-12 17:22:39,USDT-Futures,Fee,BNB,-0.00007613,""
172503166,2022-05-12 17:22:39,USDT-Futures,Realize profit and loss,USDT,-0.15780000,""
172503166,2022-05-12 17:22:45,USDT-Futures,Fee,BNB,-0.00007612,""
172503166,2022-05-12 17:36:18,P2P,P2P Trading,USDT,5.55000000,""
172503166,2022-05-12 17:38:08,USDT-Futures,Realize profit and loss,USDT,-0.35620000,""
172503166,2022-05-12 17:38:08,USDT-Futures,Insurance fund compensation,USDT,-0.26329568,穿仓保证金补偿
172503166,2022-05-12 17:40:09,Spot,Liquid Swap add/sell,USDT,-5.55222820,""
172503166,2022-05-12 17:40:11,Spot,Liquid Swap buy,BNB,0.02020455,""
172503166,2022-05-12 17:42:02,USDT-Futures,Fee,BNB,-0.00034280,""
172503166,2022-05-12 17:43:13,USDT-Futures,Fee,BNB,-0.00003809,""
172503166,2022-05-12 17:43:13,USDT-Futures,Fee,BNB,-0.00003809,""
172503166,2022-05-12 17:44:37,USDT-Futures,Realize profit and loss,USDT,0.06930000,""
172503166,2022-05-12 17:44:37,USDT-Futures,Fee,BNB,-0.00034273,""
172503166,2022-05-12 17:45:07,USDT-Futures,Fee,BNB,-0.00003808,""
172503166,2022-05-12 17:45:07,USDT-Futures,Fee,BNB,-0.00034276,""
172503166,2022-05-12 17:46:15,USDT-Futures,Realize profit and loss,USDT,0.19100000,""
172503166,2022-05-12 17:46:15,USDT-Futures,Fee,BNB,-0.00038090,""
172503166,2022-05-12 17:47:04,USDT-Futures,Fee,BNB,-0.00038059,""
172503166,2022-05-12 17:49:50,USDT-Futures,Insurance fund compensation,USDT,-0.17234922,穿仓保证金补偿
172503166,2022-05-12 17:49:50,USDT-Futures,Insurance fund compensation,USDT,-1.08095999,穿仓保证金补偿
172503166,2022-05-12 17:49:50,USDT-Futures,Realize profit and loss,USDT,-4.38000000,""
172503166,2022-05-12 17:49:50,USDT-Futures,Realize profit and loss,USDT,1.00940000,""
172503166,2022-05-12 18:07:10,Spot,Liquid Swap rewards,BNB,0.00001821,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,BSW,0.00036376,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,CAKE,0.00000352,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,USDT,0.00001863,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,USDT,0.00000598,""
172503166,2022-05-12 18:10:40,Spot,Liquid Swap rewards,BSW,0.00001724,""
172503166,2022-05-12 18:15:27,Spot,Liquid Swap rewards,USDT,0.00015191,""
172503166,2022-05-12 18:15:27,Spot,Liquid Swap rewards,APE,0.00002172,""
172503166,2022-05-12 18:15:27,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-12 18:15:27,Spot,Liquid Swap rewards,USDT,0.00001454,""
172503166,2022-05-12 18:15:27,Spot,Liquid Swap rewards,SOL,3.3E-7,""
172503166,2022-05-12 18:18:04,Spot,Liquid Swap remove,CAKE,0.36191943,""
172503166,2022-05-12 18:19:41,Spot,Liquid Swap add/sell,CAKE,-0.36206690,""
172503166,2022-05-12 18:31:45,Savings,Savings Principal redemption,LUNA,2.00000000,""
172503166,2022-05-12 18:31:45,Savings,Savings Principal redemption,LDLUNA,-2.00000000,""
172503166,2022-05-12 18:32:32,Savings,Savings purchase,LDBNB,0.00001826,""
172503166,2022-05-12 18:32:32,Savings,Savings purchase,BNB,-0.00001826,""
172503166,2022-05-12 19:25:34,Savings,Savings purchase,LDLUNA,3.41270191,""
172503166,2022-05-12 19:25:34,Savings,Savings purchase,LUNA,-3.41270191,""
172503166,2022-05-12 21:30:40,Savings,Savings purchase,APE,-0.00042144,""
172503166,2022-05-12 21:30:40,Savings,Savings purchase,LDAPE,0.00042144,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,CAKE,0.00000436,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BNB,1.0E-7,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BSW,0.00146724,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,CAKE,0.00000568,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,ETH,1E-8,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BNB,6E-8,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,USDT,0.00001315,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,APE,0.00007043,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BSW,0.00007167,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,USDT,0.00046816,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,SOL,8.1E-7,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,USDT,0.00003104,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,USDT,0.00003329,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-12 22:44:26,Spot,Liquid Swap rewards,BNB,3E-8,""
172503166,2022-05-13 01:07:26,Spot,POS savings interest,ETH,0.00000232,""
172503166,2022-05-13 02:11:51,Spot,POS savings interest,AXS,0.00135995,""
172503166,2022-05-13 02:21:22,Spot,POS savings interest,BSW,0.01544284,""
172503166,2022-05-13 02:50:24,Spot,Super BNB Mining,GAL,0.00003836,""
172503166,2022-05-13 02:52:11,Savings,Savings purchase,ETH,-0.00001076,""
172503166,2022-05-13 02:52:11,Savings,Savings purchase,LDETH,0.00001076,""
172503166,2022-05-13 02:52:12,Savings,Savings purchase,USDT,-0.00073670,""
172503166,2022-05-13 02:52:12,Savings,Savings purchase,LDUSDT,0.00073670,""
172503166,2022-05-13 03:03:54,Savings,Savings purchase,LDBNB,2.0E-7,""
172503166,2022-05-13 03:03:54,Savings,Savings purchase,BNB,-2.0E-7,""
172503166,2022-05-13 03:05:11,Savings,Savings purchase,LDAXS,0.00135995,""
172503166,2022-05-13 03:05:11,Savings,Savings purchase,CAKE,-0.00001004,""
172503166,2022-05-13 03:05:11,Savings,Savings purchase,AXS,-0.00135995,""
172503166,2022-05-13 03:05:11,Savings,Savings purchase,LDCAKE,0.00001004,""
172503166,2022-05-13 03:15:23,Spot,POS savings interest,SHIB,7.75000000,""
172503166,2022-05-13 03:45:59,Savings,Savings purchase,APE,-0.00007043,""
172503166,2022-05-13 03:45:59,Savings,Savings purchase,LDAPE,0.00007043,""
172503166,2022-05-13 04:35:15,Savings,Savings Interest,CAKE,5E-8,""
172503166,2022-05-13 05:01:33,Savings,Savings Interest,AXS,0.00000451,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BNB,3.3E-7,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,APE,0.00018934,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BNB,1.1E-7,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,USDT,0.00171414,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BETH,1E-8,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,SOL,0.00000362,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BSW,0.00507800,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,CAKE,0.00002334,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,USDT,0.00015324,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BNB,2.2E-7,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BSW,0.00025720,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,USDT,0.00019180,""
172503166,2022-05-13 12:09:38,Spot,Liquid Swap rewards,BNB,3E-8,""
172503166,2022-05-13 12:12:35,Spot,Liquid Swap rewards,USDT,0.00001131,""
172503166,2022-05-13 12:12:35,Spot,Liquid Swap rewards,SOL,2.0E-7,""
172503166,2022-05-13 12:15:54,P2P,P2P Trading,USDT,8.63000000,""
172503166,2022-05-13 12:17:34,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-13 12:17:34,Spot,Liquid Swap rewards,APE,0.00000841,""
172503166,2022-05-13 12:17:34,Spot,Liquid Swap rewards,USDT,0.00008355,""
172503166,2022-05-13 12:17:34,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-13 12:17:34,Spot,Liquid Swap rewards,CAKE,8.0E-7,""
172503166,2022-05-13 12:24:38,Spot,Liquid Swap add/sell,USDT,-2.00000000,""
172503166,2022-05-13 12:28:10,Spot,Liquid Swap add/sell,USDT,-3.00000000,""
172503166,2022-05-13 12:30:52,USDT-Futures,Fee,USDT,-0.01229004,""
172503166,2022-05-13 12:32:32,USDT-Futures,Fee,USDT,-0.00301742,""
172503166,2022-05-13 12:32:32,USDT-Futures,Fee,USDT,-0.00405177,""
172503166,2022-05-13 12:33:05,USDT-Futures,Realize profit and loss,USDT,0.04090000,""
172503166,2022-05-13 12:33:05,USDT-Futures,Realize profit and loss,USDT,0.05376999,""
172503166,2022-05-13 12:33:05,USDT-Futures,Fee,USDT,-0.00709070,""
172503166,2022-05-13 12:33:05,USDT-Futures,Fee,USDT,-0.01230640,""
172503166,2022-05-13 12:33:48,USDT-Futures,Fee,USDT,-0.00273680,""
172503166,2022-05-13 12:35:38,USDT-Futures,Fee,USDT,-0.00274560,""
172503166,2022-05-13 12:36:43,USDT-Futures,Realize profit and loss,USDT,0.03120000,""
172503166,2022-05-13 12:36:43,USDT-Futures,Fee,USDT,-0.00273312,""
172503166,2022-05-13 12:37:00,USDT-Futures,Fee,USDT,-0.00204204,""
172503166,2022-05-13 12:37:21,USDT-Futures,Realize profit and loss,USDT,0.01950000,""
172503166,2022-05-13 12:37:21,USDT-Futures,Fee,USDT,-0.00203424,""
172503166,2022-05-13 12:38:00,USDT-Futures,Realize profit and loss,USDT,-0.05120000,""
172503166,2022-05-13 12:38:00,USDT-Futures,Fee,USDT,-0.00271632,""
172503166,2022-05-13 12:38:20,USDT-Futures,Fee,USDT,-0.00272032,""
172503166,2022-05-13 12:38:43,USDT-Futures,Fee,USDT,-0.00273984,""
172503166,2022-05-13 12:39:32,USDT-Futures,Realize profit and loss,USDT,-0.04640000,""
172503166,2022-05-13 12:39:32,USDT-Futures,Fee,USDT,-0.00272128,""
172503166,2022-05-13 12:42:07,USDT-Futures,Fee,USDT,-0.02628756,""
172503166,2022-05-13 12:42:56,USDT-Futures,Fee,USDT,-0.00404855,""
172503166,2022-05-13 12:42:56,USDT-Futures,Realize profit and loss,USDT,0.04620000,""
172503166,2022-05-13 12:42:56,USDT-Futures,Fee,USDT,-0.00809760,""
172503166,2022-05-13 12:42:56,USDT-Futures,Realize profit and loss,USDT,0.02280000,""
172503166,2022-05-13 12:42:56,USDT-Futures,Realize profit and loss,USDT,0.01080000,""
172503166,2022-05-13 12:42:56,USDT-Futures,Fee,USDT,-0.01417332,""
172503166,2022-05-13 12:43:45,USDT-Futures,Fee,USDT,-0.02573816,""
172503166,2022-05-13 12:46:01,USDT-Futures,Fee,USDT,-0.02581720,""
172503166,2022-05-13 12:46:01,USDT-Futures,Realize profit and loss,USDT,0.19760000,""
172503166,2022-05-13 12:46:34,USDT-Futures,Fee,USDT,-0.00542880,""
172503166,2022-05-13 12:46:34,USDT-Futures,Fee,USDT,-0.00135720,""
172503166,2022-05-13 12:49:06,USDT-Futures,Realize profit and loss,USDT,0.16739999,""
172503166,2022-05-13 12:49:06,USDT-Futures,Fee,USDT,-0.00943936,""
172503166,2022-05-13 12:50:33,USDT-Futures,Fee,USDT,-0.02628288,""
172503166,2022-05-13 12:50:33,USDT-Futures,Fee,USDT,-0.00404352,""
172503166,2022-05-13 12:51:00,Savings,Savings Principal redemption,LUNA,7.31799274,""
172503166,2022-05-13 12:51:00,Savings,Savings Principal redemption,LDLUNA,-7.31799274,""
172503166,2022-05-13 12:53:02,USDT-Futures,Fee,USDT,-0.03056940,""
172503166,2022-05-13 12:53:02,USDT-Futures,Realize profit and loss,USDT,0.60750000,""
172503166,2022-05-13 12:53:26,USDT-Futures,Fee,USDT,-0.02583848,""
172503166,2022-05-13 12:53:31,Savings,Savings Principal redemption,LUNA,1.00000000,""
172503166,2022-05-13 12:54:48,USDT-Futures,Realize profit and loss,USDT,0.21840000,""
172503166,2022-05-13 12:54:48,USDT-Futures,Realize profit and loss,USDT,0.31200000,""
172503166,2022-05-13 12:54:48,USDT-Futures,Fee,USDT,-0.00960680,""
172503166,2022-05-13 12:54:48,USDT-Futures,Fee,USDT,-0.01372400,""
172503166,2022-05-13 12:54:48,USDT-Futures,Realize profit and loss,USDT,0.06240000,""
172503166,2022-05-13 12:54:48,USDT-Futures,Fee,USDT,-0.00274480,""
172503166,2022-05-13 12:55:22,USDT-Futures,Fee,USDT,-0.01915424,""
172503166,2022-05-13 12:55:52,USDT-Futures,Fee,USDT,-0.01910832,""
172503166,2022-05-13 12:55:52,USDT-Futures,Realize profit and loss,USDT,0.11480000,""
172503166,2022-05-13 12:56:21,USDT-Futures,Asset Conversion Transfer,BTC,0.00006512,""
172503166,2022-05-13 12:56:21,USDT-Futures,Asset Conversion Transfer,USDT,-2.00000000,""
172503166,2022-05-13 12:57:17,USDT-Futures,Fee,BUSD,-0.01219690,""
172503166,2022-05-13 12:58:51,USDT-Futures,Fee,BUSD,-0.01224290,""
172503166,2022-05-13 12:58:51,USDT-Futures,Realize profit and loss,BUSD,0.20000000,""
172503166,2022-05-13 13:01:31,USDT-Futures,Fee,BUSD,-0.01217390,""
172503166,2022-05-13 13:02:45,USDT-Futures,Fee,BUSD,-0.01222680,""
172503166,2022-05-13 13:02:45,USDT-Futures,Realize profit and loss,BUSD,0.23000000,""
172503166,2022-05-13 13:03:37,Spot,Liquid Swap rewards,BSW,0.00035071,""
172503166,2022-05-13 13:05:15,USDT-Futures,Fee,BUSD,-0.01230960,""
172503166,2022-05-13 13:06:35,USDT-Futures,Fee,BUSD,-0.01214630,""
172503166,2022-05-13 13:06:35,USDT-Futures,Realize profit and loss,BUSD,-0.71000000,""
172503166,2022-05-13 13:06:39,USDT-Futures,Fee,BUSD,-0.01215090,""
172503166,2022-05-13 13:12:50,USDT-Futures,Fee,BUSD,-0.01203360,""
172503166,2022-05-13 13:12:50,USDT-Futures,Realize profit and loss,BUSD,-0.51000000,""
172503166,2022-05-13 14:05:34,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 14:05:35,Spot,Liquid Swap rewards,USDT,0.00006469,""
172503166,2022-05-13 14:05:35,Spot,Liquid Swap rewards,BSW,0.00035032,""
172503166,2022-05-13 14:05:35,Spot,Liquid Swap rewards,USDT,0.00001697,""
172503166,2022-05-13 14:05:35,Spot,Liquid Swap rewards,USDT,0.00000627,""
172503166,2022-05-13 14:05:35,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,BNB,3E-8,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,CAKE,0.00000170,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,BNB,5E-8,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,CAKE,0.00000551,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,USDT,0.00001207,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,USDT,0.00002826,""
172503166,2022-05-13 14:05:36,Spot,Liquid Swap rewards,SOL,2.0E-7,""
172503166,2022-05-13 14:05:37,Spot,Liquid Swap rewards,APE,0.00000777,""
172503166,2022-05-13 14:05:37,Spot,Liquid Swap rewards,BSW,0.00002985,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,CAKE,0.00000157,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,SOL,3.2E-7,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,USDT,0.00003880,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,USDT,0.00010560,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,BNB,4E-8,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,CAKE,0.00000783,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,ETH,1E-8,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,USDT,0.00001824,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,USDT,0.00001218,""
172503166,2022-05-13 14:18:32,Spot,Liquid Swap rewards,APE,0.00001111,""
172503166,2022-05-13 14:20:45,Spot,Liquid Swap add/sell,USDT,-2.00030308,""
172503166,2022-05-13 14:32:14,Savings,Savings Interest,LUNA,0.00191781,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,USDT,0.00005436,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,USDT,0.00040738,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,CAKE,0.00000382,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,SOL,6.6E-7,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,2E-8,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,USDT,0.00002229,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,USDT,0.00003795,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,APE,0.00004308,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BSW,0.00069675,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,6E-8,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,5E-8,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BSW,0.00003365,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,BNB,1.0E-7,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,CAKE,0.00001373,""
172503166,2022-05-13 16:30:47,Spot,Liquid Swap rewards,USDT,0.00001433,""
172503166,2022-05-13 16:37:23,Spot,Liquid Swap remove,APE,0.24332853,""
172503166,2022-05-13 16:37:23,Spot,Liquid Swap remove,USDT,2.13403644,""
172503166,2022-05-13 16:38:22,Spot,Liquid Swap remove,BTC,0.00002614,""
172503166,2022-05-13 16:38:22,Spot,Liquid Swap remove,CAKE,0.17735940,""
172503166,2022-05-13 17:10:33,Spot,Liquid Swap add/sell,USDT,-2.13457275,""
172503166,2022-05-13 17:10:33,Spot,Liquid Swap add/sell,BTC,-0.00007122,""
172503166,2022-05-13 17:10:41,Spot,Liquid Swap add/sell,USDT,0.00106985,""
172503166,2022-05-13 17:13:21,Spot,Liquid Swap add/sell,APE,-0.24358824,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,USDT,0.00001530,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,BSW,0.00003717,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,SOL,2.7E-7,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,BSW,0.00034515,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,BNB,4E-8,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,USDT,0.00000795,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,USDT,0.00001326,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,CAKE,0.00000637,""
172503166,2022-05-13 17:15:41,Spot,Liquid Swap rewards,USDT,0.00001859,""
172503166,2022-05-13 17:16:54,Spot,Liquid Swap add/sell,CAKE,-0.17741775,""
172503166,2022-05-13 17:19:38,USDT-Futures,Fee,USDT,-0.00273539,""
172503166,2022-05-13 17:22:06,USDT-Futures,Realize profit and loss,USDT,-0.01672000,""
172503166,2022-05-13 17:22:06,USDT-Futures,Fee,USDT,-0.00274208,""
172503166,2022-05-13 17:22:37,USDT-Futures,Fee,USDT,-0.00265341,""
172503166,2022-05-13 17:26:16,USDT-Futures,Fee,USDT,-0.00846331,""
172503166,2022-05-13 17:26:49,USDT-Futures,Realize profit and loss,USDT,-0.07722000,""
172503166,2022-05-13 17:26:49,USDT-Futures,Fee,USDT,-0.00843242,""
172503166,2022-05-13 17:28:04,USDT-Futures,Fee,USDT,-0.00263727,""
172503166,2022-05-13 17:28:04,USDT-Futures,Realize profit and loss,USDT,0.04035000,""
172503166,2022-05-13 17:29:54,USDT-Futures,Fee,USDT,-0.00826118,""
172503166,2022-05-13 17:31:34,USDT-Futures,Fee,USDT,-0.00830168,""
172503166,2022-05-13 17:31:34,USDT-Futures,Realize profit and loss,USDT,0.10124000,""
172503166,2022-05-13 17:39:38,USDT-Futures,Fee,USDT,-0.00618965,""
172503166,2022-05-13 17:41:19,USDT-Futures,Realize profit and loss,USDT,-0.68436000,""
172503166,2022-05-13 17:41:19,USDT-Futures,Insurance fund compensation,USDT,-0.08170477,穿仓保证金补偿
172503166,2022-05-13 17:43:43,Spot,Liquid Swap remove,CAKE,0.33331827,""
172503166,2022-05-13 17:43:43,Spot,Liquid Swap remove,USDT,1.46391819,""
172503166,2022-05-13 17:44:51,USDT-Futures,Fee,USDT,-0.02341483,""
172503166,2022-05-13 17:45:59,USDT-Futures,Realize profit and loss,USDT,-0.51156000,""
172503166,2022-05-13 17:45:59,USDT-Futures,Fee,USDT,-0.02321020,""
172503166,2022-05-13 17:46:10,USDT-Futures,Fee,USDT,-0.00722105,""
172503166,2022-05-13 17:48:59,USDT-Futures,Fee,USDT,-0.01442390,""
172503166,2022-05-13 17:48:59,USDT-Futures,Realize profit and loss,USDT,-0.04553000,""
172503166,2022-05-13 17:50:40,USDT-Futures,Fee,USDT,-0.01335600,""
172503166,2022-05-13 18:02:36,Spot,Liquid Swap remove,APE,0.12267532,""
172503166,2022-05-13 18:02:36,Spot,Liquid Swap remove,USDT,1.06317967,""
172503166,2022-05-13 18:02:43,Spot,Liquid Swap rewards,BNB,1E-8,""
172503166,2022-05-13 18:13:16,USDT-Futures,Fee,USDT,-0.00793091,""
172503166,2022-05-13 18:16:07,USDT-Futures,Fee,USDT,-0.00793091,""
172503166,2022-05-13 18:28:23,Spot,Liquid Swap rewards,ETH,1E-8,""
